X,Description,...1.Control.1.csv,...1.Control.2.csv,...1.Control.3.csv,...2.Moderate.1.csv,...2.Moderate.2.csv,...2.Moderate.3.csv,...3.Extreme.3.csv,...3.Extreme.1.csv,...3.Extreme.2.csv,...4.3.Days.recovery.1.csv,...4.3.Days.recovery.2.csv,...4.3.days.recovery.3.csv,...5.6.Days.recovery.1.csv,...5.6.Days.recovery.2.csv,...5.6.days.recovery.3.csv
gi|115451471|,"Os03g0209600 protein (cDNA clone:J013160O09, full insert sequence) (Methionyl-tRNA synthetase, putative, expressed)",0.00014853,0.000167903,6.36E-05,3.50E-05,7.17E-06,3.65E-05,6.66E-05,7.38E-05,2.44E-05,9.18E-05,5.08E-05,6.11E-05,2.09E-05,2.04E-05,3.37E-05
gi|115451479|,"Os03g0210400 Os03g0210400 protein (Pre-mRNA processing protein prp39, putative, expressed)",2.99E-05,1.84E-05,1.62E-05,5.35E-06,5.49E-06,5.58E-06,3.64E-05,1.88E-05,5.61E-05,5.41E-06,5.55E-06,5.20E-06,5.33E-06,5.21E-06,5.16E-06
gi|115451513|,"Os03g0212700 protein (Mitochondrial processing peptidase beta subunit, mitochondrial, putative, expressed)",0.00064844,0.000499678,0.000425286,0.000436911,0.000480761,0.000588277,0.000270154,0.000400875,0.000323902,0.00029688,0.000387226,0.000424595,0.000466455,0.000255201,0.000482785
gi|115451543|,"Os03g0214600 Os03g0214600 protein (cDNA clone:J013000H02, full insert sequence) (PCI domain containing protein, expressed)",0.000179387,6.12E-05,3.24E-05,1.07E-05,7.68E-05,1.12E-05,1.45E-05,1.26E-05,0.000137053,1.08E-05,3.33E-05,3.12E-05,1.06E-05,1.04E-05,1.03E-05
gi|115451597|,Os03g0219200 protein (Fragment),3.20E-05,3.27E-05,8.67E-05,2.86E-05,0.000146723,0.000507251,3.89E-05,3.36E-05,3.33E-05,0.000202268,0.00026703,0.000194608,0.000142357,0.000194947,8.28E-05
gi|115451609|,"Os03g0219900 protein (50S ribosomal protein L15, chloroplast, putative, expressed) (Putative uncharacterized protein)",1.87E-05,5.73E-05,0.000557125,0.000584968,0.000154295,0.00050554,0.001250456,0.000608045,0.000175235,0.000455803,0.000364015,0.00043854,0.000615451,0.000992503,0.001047998
gi|115451647|,Os03g0223400 Glutamine synthetase cytosolic isozyme 1-2 (EC 6.3.1.2) (OsGS1;2) (Glutamine synthetase root isozyme) (Glutamate--ammonia ligase GLN1;2) (OsGLN1;2),0.000305933,0.000258484,0.000468621,1.19E-05,1.22E-05,1.24E-05,0.000566359,0.000237324,0.000401879,1.20E-05,1.23E-05,0.000242763,1.18E-05,1.16E-05,1.15E-05
gi|115451681|,Os03g0226700 protein (Expressed protein) (Putative uncharacterized protein) (Putative uncharacterized protein OJ1626B05.2),9.55E-05,5.86E-05,1.73E-05,5.12E-05,8.76E-05,1.78E-05,2.32E-05,6.01E-05,1.99E-05,0.00039681,0.000336586,0.000381782,8.50E-05,8.31E-05,0.000115342
gi|115451799|,"Os03g0238600 Os03g0238600 protein (cDNA clone:001-038-F06, full insert sequence) (cDNA clone:002-117-H01, full insert sequence) (cDNA clone:006-309-G08, full insert sequence) (cDNA clone:J023062L13, full insert sequence) (Purple acid phosphatase 1, putative, expressed) (Putative uncharacterized protein)",1.36E-05,1.39E-05,6.15E-05,6.09E-05,8.74E-05,3.81E-05,8.28E-05,0.000100018,0.000212753,8.61E-05,3.79E-05,1.18E-05,3.64E-05,3.56E-05,1.17E-05
gi|115451815|,"Os03g0240500 protein (cDNA clone:J013128A13, full insert sequence) (Translocase of chloroplast 34, putative, expressed)",0.000186733,0.000367281,0.00022059,8.99E-05,3.95E-05,6.70E-05,0.000332014,0.000195982,0.000164615,0.000116776,9.33E-05,0.000112353,3.84E-05,3.75E-05,8.67E-05
gi|115451853|,"Os03g0243300 Os03g0243300 protein (cDNA clone:J033046D23, full insert sequence) (26S proteasome regulatory particle non-ATPase subunit10) (OsS5a) (Ubiquitin interaction motif family protein, expressed)",1.23E-05,1.26E-05,1.11E-05,1.10E-05,1.13E-05,1.15E-05,4.49E-05,9.03E-05,8.97E-05,3.33E-05,1.14E-05,1.07E-05,1.09E-05,1.07E-05,1.06E-05
gi|115451893|,"Os03g0247000 Os03g0247000 protein (cDNA clone:J023123H08, full insert sequence) (Clp amino terminal domain containing protein, expressed)",2.15E-05,2.19E-05,5.82E-05,1.92E-05,1.97E-05,2.00E-05,0.000495972,0.000112601,0.000111776,1.94E-05,1.99E-05,5.59E-05,1.91E-05,1.87E-05,1.85E-05
gi|115451911|,Enolase (EC 4.2.1.11),0.001230065,0.001191279,0.001307854,0.001314216,0.001228244,0.000944298,0.001628845,0.002364903,0.00137225,0.001366774,0.001100514,0.001144722,0.00117232,0.001582659,0.001098757
gi|115451937|,Os03g0251000 protein,3.32E-05,0.00044158,0.001410072,0.000801923,0.000274194,0.000464679,0.001252484,0.001219964,0.001764631,0.000449997,3.08E-05,0.0003175,0.000798106,0.000491536,0.000544384
gi|115451943|,"Os03g0251500 Os03g0251500 protein (cDNA clone:J033027C12, full insert sequence) (Putative uncharacterized protein) (V-type ATPase 116kDa subunit family protein, expressed)",6.21E-05,6.36E-05,5.61E-05,2.53E-05,2.59E-05,3.69E-05,0.00014432,0.000243086,0.000170679,3.57E-05,5.76E-05,4.91E-06,1.51E-05,4.92E-06,4.87E-06
gi|115451981|,Beta-galactosidase 6 (Lactase 6) (EC 3.2.1.23),1.51E-05,5.66E-05,1.36E-05,2.25E-05,2.31E-05,4.69E-06,5.51E-05,3.70E-05,3.67E-05,1.36E-05,2.33E-05,4.81E-05,4.48E-06,4.38E-06,1.30E-05
gi|115451989|,"Os03g0255500 protein (cDNA clone:J033092F07, full insert sequence) (Phosphoenolpyruvate carboxykinase, putative, expressed)",4.99E-05,6.56E-05,0.00012226,9.56E-05,1.96E-05,8.64E-05,0.000164647,9.72E-05,8.16E-05,4.50E-05,0.000165171,0.000229055,8.24E-05,9.30E-05,0.000227375
gi|115452075|,"Os03g0263900 Os03g0263900 protein (Calcium-binding EF hand family protein, putative, expressed)",8.46E-05,2.89E-05,5.10E-06,5.05E-06,1.55E-05,2.63E-05,3.43E-05,8.88E-05,0.000135219,5.10E-06,3.66E-05,2.45E-05,5.02E-06,4.91E-06,1.46E-05
gi|115452095|,"Os03g0265400 protein (cDNA clone:006-203-A01, full insert sequence) (cDNA clone:006-205-F06, full insert sequence) (cDNA clone:006-308-D01, full insert sequence) (50S ribosomal protein L4, chloroplast, putative, expressed)",0.000347611,0.000602852,0.000341322,0.000364933,0.000402063,0.000239658,0.000459654,0.000396551,0.00029917,0.000150173,0.00035045,0.000459726,0.000336292,0.000223685,0.000430275
gi|115452105|,"Os03g0265900 Os03g0265900 protein (cDNA clone:J013071C06, full insert sequence) (cDNA clone:J013126L15, full insert sequence) (Expressed protein)",0.000205052,0.000329563,7.94E-05,2.62E-05,2.69E-05,2.73E-05,3.56E-05,3.07E-05,9.16E-05,2.65E-05,2.72E-05,2.55E-05,2.61E-05,2.55E-05,2.53E-05
gi|115452127|,"Fructose-1,6-bisphosphatase, chloroplastic (FBPase) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase)",0.002427699,0.002678693,0.002322711,0.001251318,0.00119579,0.001550566,0.00176039,0.002045878,0.003027632,0.001328728,0.001209051,0.000717154,0.001351803,0.00125981,0.000938872
gi|115452137|,Serine/threonine-protein phosphatase PP1 (EC 3.1.3.16),1.44E-05,1.48E-05,6.52E-05,6.46E-05,1.32E-05,1.35E-05,1.76E-05,1.52E-05,1.50E-05,6.52E-05,0.00012057,6.28E-05,1.29E-05,1.26E-05,1.25E-05
gi|115452177|,"Protein TOC75, chloroplastic (75 kDa translocon at the outer-envelope-membrane of chloroplasts)",0.000208329,0.000225249,0.000306488,0.00029277,0.000158347,0.000149907,0.00019551,0.000156176,0.000279056,0.000284964,0.000193227,0.000253479,0.00025959,0.000305741,0.000261889
gi|115452223|,"Os03g0276500 protein (cDNA clone:J023139H01, full insert sequence) (Heat shock cognate 70 kDa protein, putative, expressed) (Putative uncharacterized protein)",0.001166038,0.001297603,0.001450834,0.001672396,0.001204199,0.001238143,0.001596958,0.00136233,0.001474589,0.001424251,0.001829731,0.001089875,0.001285857,0.001564238,0.001221066
gi|115452237|,"Os03g0277300 protein (Heat shock cognate 70 kDa protein, putative, expressed) (Putative uncharacterized protein)",0.000779213,0.000871441,0.000664434,0.00069685,0.00067472,0.000862686,0.001213717,0.000955379,0.000948375,0.001019615,0.00147923,0.000626574,6.48E-06,0.000703746,0.000621976
gi|115452243|,"Os03g0277700 protein (33 kDa secretory protein, putative, expressed) (Putative uncharacterized protein)",0.000164658,5.61E-05,0.000314016,0.000310869,0.000386009,0.00018772,0.000511909,0.000288022,0.000247789,0.000280945,0.000254537,0.000270305,0.000276822,0.00023892,0.000299889
gi|115452245|,"Os03g0278000 Os03g0278000 protein (cDNA clone:006-303-H02, full insert sequence) (cDNA clone:J023132F05, full insert sequence) (Putative uncharacterized protein) (RmlD substrate binding domain containing protein, expressed) (UDP-glucuronic acid decarboxylase)",0.000252085,0.000230686,0.000203751,0.000106787,1.22E-05,0.000210387,1.61E-05,4.18E-05,6.91E-05,1.20E-05,0.000110753,1.15E-05,1.18E-05,1.16E-05,1.14E-05
gi|115452259|,"Os03g0278900 protein (cDNA clone:001-205-A08, full insert sequence) (cDNA clone:J013049M17, full insert sequence) (ATP synthase B chain, chloroplast, putative, expressed) (H+-transporting ATP synthase chain 9-like protein)",2.30E-05,0.000117465,0.001182748,0.000554634,0.000737492,0.000749901,0.000307381,0.000168753,0.000311101,0.000228236,0.000447402,0.000499073,0.000715547,0.000659925,0.000653942
gi|115452287|,Os03g0281600 Os03g0281600 protein (Fragment),5.72E-06,5.85E-06,2.58E-05,5.11E-06,5.24E-06,1.60E-05,7.65E-05,3.00E-05,5.36E-05,1.55E-05,5.30E-06,4.97E-06,5.09E-06,4.98E-06,1.48E-05
gi|115452301|,Protein IN2-1 homolog B (Glutathione S-transferase GSTZ5),0.000210095,0.000410225,0.000500355,0.000187888,0.000262811,0.000267233,0.000162647,0.000260591,0.000218884,0.000362305,0.000265726,0.000248988,0.000152995,0.000149653,0.000214206
gi|115452321|,"Os03g0284400 protein (cDNA clone:J023009H08, full insert sequence) (Ribosomal protein L10 containing protein, expressed)",2.15E-05,6.61E-05,0.000369812,0.000327568,0.000256947,0.000381856,0.000498022,0.000429652,0.000336712,0.000369791,0.000459639,0.000355786,0.000249301,0.000168824,0.000427527
gi|115452325|,"Os03g0284600 protein (UPF0308 protein, chloroplast, putative, expressed)",1.95E-05,1.99E-05,0.000333935,0.000121796,5.35E-05,1.81E-05,0.000213019,0.000224614,6.08E-05,0.00015817,5.41E-05,5.07E-05,0.000155849,0.000152445,0.000386051
gi|115452337|,"L-ascorbate peroxidase 1, cytosolic (APXa) (EC 1.11.1.11) (OsAPx01)",0.002020251,0.001593974,0.001060239,0.001909951,0.001994454,0.001274239,0.001474624,0.001999146,0.002184945,0.001199216,0.00126705,0.001454789,0.001592612,0.001423823,0.001643302
gi|115452421|,Os03g0293500 Pyruvate decarboxylase isozyme 2 (PDC) (EC 4.1.1.1),0.000169239,0.000222549,0.000152883,6.49E-05,2.22E-05,0.000127793,0.000107845,4.23E-05,7.56E-05,3.64E-05,0.00018687,7.00E-06,7.17E-06,7.02E-06,7.65E-05
gi|115452453|,"Os03g0295800 protein (cDNA clone:J023102J23, full insert sequence) (Gamma interferon inducible lysosomal thiol reductase family protein, expressed)",1.79E-05,1.83E-05,0.000113305,0.000144217,0.000180807,0.000150422,6.54E-05,0.000206861,5.60E-05,0.000275153,8.31E-05,0.000109007,7.97E-05,1.56E-05,0.00017004
gi|115452469|,"Os03g0297100 protein (cDNA clone:001-023-H09, full insert sequence) (cDNA clone:J033136J20, full insert sequence) (40S ribosomal protein S7, putative, expressed) (Putative uncharacterized protein)",2.35E-05,2.40E-05,0.000403129,0.000483107,0.000366278,0.000854424,0.000771473,0.00051766,0.000269168,0.000657698,0.000544618,0.000877739,0.000355379,0.000306722,0.000344467
gi|115452473|,"Os03g0297400 protein (cDNA clone:001-027-H08, full insert sequence) (cDNA clone:006-305-H10, full insert sequence) (cDNA clone:J033051G22, full insert sequence) (Malonyl CoA-acyl carrier protein transacylase containing protein, expressed)",0.000219408,0.000303607,0.000314793,0.000103879,0.000106556,6.02E-05,0.000266918,9.48E-05,0.000174802,8.16E-05,0.000107737,7.85E-05,0.000103385,0.000101127,0.000122479
gi|115452503|,"Os03g0299900 protein (cDNA clone:J023007K10, full insert sequence) (Aspartate aminotransferase, putative, expressed)",0.000219875,0.000396221,0.000236458,0.000121726,0.000163281,6.84E-05,0.000267485,0.000340652,0.000403604,8.51E-05,0.000184514,0.000136494,0.000102508,8.20E-05,9.94E-05
gi|115452557|,"Os03g0305000 protein (cDNA, clone: J100034I22, full insert sequence)",0.000144132,0.000112728,6.89E-05,7.58E-06,7.78E-06,2.37E-05,0.000113456,2.67E-05,2.65E-05,3.83E-05,2.36E-05,2.21E-05,7.55E-06,7.38E-06,7.31E-06
gi|115452565|,"Os03g0305500 protein (cDNA clone:J023056K03, full insert sequence) (Argininosuccinate lyase, putative, expressed)",4.54E-05,9.29E-06,2.46E-05,2.44E-05,8.33E-06,8.47E-06,3.32E-05,6.67E-05,6.62E-05,4.10E-05,2.53E-05,7.11E-05,8.09E-06,7.91E-06,7.84E-06
gi|115452567|,"Os03g0305600 protein (cDNA clone:001-120-C03, full insert sequence) (Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein, putative, expressed)",2.83E-05,2.90E-05,2.56E-05,0.000126713,0.000129977,0.000396493,0.000379214,0.00044612,0.00061999,0.000844722,0.000236553,0.000369423,0.000529661,0.000419409,0.000171132
gi|115452585|,"Os03g0307100 protein (Prolyl oligopeptidase family protein, expressed)",0.000195908,0.000303124,0.00033126,0.000139262,0.000179714,0.000238965,0.000348327,0.000258331,0.000287838,0.000113438,0.000368073,0.000170262,0.000174367,0.000188052,0.000186347
gi|115452603|,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Fragment),1.55E-05,0.000174072,0.000153747,6.92E-05,4.26E-05,4.33E-05,9.41E-05,4.87E-05,1.61E-05,1.40E-05,0.00018656,4.03E-05,4.13E-05,1.35E-05,4.00E-05
gi|115452641|,Os03g0311300 protein (Fragment),0.000318339,0.000101045,0.000287573,4.91E-05,9.06E-05,0.000153589,1.34E-05,0.000149771,0.000194419,0.000188399,0.000132359,6.68E-05,8.79E-05,6.69E-05,6.63E-05
gi|115452651|,"Os03g0313000 Os03g0313000 protein (ETC complex I subunit conserved region family protein, expressed)",2.67E-05,8.20E-05,7.25E-05,0.000167391,7.36E-05,0.000224476,0.000422882,0.0003087,0.000306437,0.000120768,2.48E-05,0.00020915,0.000166594,2.33E-05,0.000161479
gi|115452675|,Os03g0315800 protein (Fragment),0.000783992,0.00090367,0.000303524,0.000122419,0.000102741,0.000150901,0.000984032,0.00040488,0.00063528,0.000123651,0.000311641,0.000313642,0.000210444,3.25E-05,0.000118095
gi|115452687|,Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49),9.59E-05,0.000143318,8.66E-05,7.26E-05,4.74E-05,7.57E-05,8.07E-05,0.000116105,6.92E-05,4.66E-05,6.84E-06,1.92E-05,3.28E-05,5.78E-05,7.00E-05
gi|115452743|,Os03g0323200 protein (Fragment),0.000154339,0.000157855,0.000184641,1.12E-05,7.27E-05,1.17E-05,6.60E-05,5.69E-05,0.000108646,0.000244918,0.000228269,0.00019939,4.83E-05,9.81E-05,9.00E-05
gi|115452779|:reversed,NA,5.98E-05,4.76E-05,4.20E-05,1.78E-05,3.05E-05,1.86E-05,8.89E-05,3.49E-05,4.84E-05,5.40E-05,1.85E-05,1.73E-05,4.14E-05,1.73E-05,1.72E-05
gi|115452789|,"Os03g0327600 protein (cDNA clone:J023031K10, full insert sequence) (Expressed protein)",0.000739122,0.000728466,0.000643409,0.000180272,0.000209571,0.000137887,0.000670289,0.000493645,0.00074204,0.000813318,0.00145834,0.001039461,0.000227257,0.000292492,0.00038259
gi|115452819|,"Os03g0331600 Os03g0331600 protein (cDNA clone:001-121-D08, full insert sequence) (Expressed protein)",3.18E-05,3.25E-05,0.000775467,0.000369631,0.000437484,0.000444846,0.000502817,0.000967682,0.001093084,2.87E-05,0.000383358,0.000801317,2.83E-05,2.77E-05,0.000356575
gi|115452831|,"Os03g0332400 protein (cDNA clone:J033121D04, full insert sequence) (Hydroxyacylglutathione hydrolase, putative, expressed)",1.83E-05,1.87E-05,8.26E-05,4.91E-05,1.68E-05,1.71E-05,0.000200312,0.00040323,0.000209668,4.96E-05,8.48E-05,4.77E-05,1.63E-05,1.59E-05,1.58E-05
gi|115452835|,"Os03g0332700 protein (cDNA clone:J023135H16, full insert sequence) (ATP-dependent transporter ycf16, putative, expressed) (Putative uncharacterized protein)",0.000548036,0.000432399,0.000410201,4.20E-05,1.44E-05,4.38E-05,0.000247633,0.000410841,0.000375204,1.41E-05,4.36E-05,1.36E-05,4.18E-05,4.09E-05,4.05E-05
gi|115452847|,"Os03g0333400 protein (Possible Photosystem II reaction center Psb27 protein, putative, expressed) (Putative uncharacterized protein)",2.96E-05,3.03E-05,0.000562018,0.00029144,0.000298948,0.00019344,3.60E-05,3.11E-05,3.09E-05,0.000187328,0.000137392,0.000231729,0.000290052,0.000283718,0.00038338
gi|115452897|,Uroporphyrinogen decarboxylase (EC 4.1.1.37),0.000889333,0.000934508,0.000561267,0.000228794,0.000257039,0.000261364,0.000459439,0.000345222,0.000317307,0.000385161,0.000395484,0.000370573,0.000336135,0.000328794,0.000409895
gi|115452917|,"Os03g0339300 Os03g0339300 protein (cDNA clone:001-207-D07, full insert sequence) (cDNA clone:006-202-C06, full insert sequence) (cDNA clone:006-210-C01, full insert sequence) (cDNA clone:006-301-D07, full insert sequence) (cDNA clone:006-302-C02, full insert sequence) (cDNA clone:006-302-G09, full insert sequence) (cDNA clone:006-306-H05, full insert sequence) (Class III peroxidase 41) (EC 1.11.1.7) (Peroxidase 2, putative, expressed)",0.000171724,0.000335304,0.000437178,9.77E-05,0.000128888,4.37E-05,0.000246892,0.000114691,8.13E-05,1.41E-05,1.45E-05,4.07E-05,1.39E-05,1.36E-05,4.04E-05
gi|115452927|,"Os03g0340500 protein (cDNA clone:J013001M19, full insert sequence) (cDNA clone:J033086F24, full insert sequence) (Putative uncharacterized protein) (Sucrose synthase 2, putative, expressed)",5.66E-06,5.78E-06,5.11E-06,1.52E-05,5.19E-06,5.28E-06,6.88E-06,1.78E-05,7.66E-05,3.58E-05,2.62E-05,2.46E-05,2.52E-05,2.46E-05,4.88E-06
gi|115452937|,Ribosomal protein L18,2.47E-05,2.53E-05,0.000200911,2.21E-05,2.27E-05,2.31E-05,3.01E-05,2.59E-05,2.57E-05,0.000691985,0.000893896,0.001438939,2.20E-05,2.15E-05,0.000319787
gi|115452955|,"Os03g0343500 protein (cDNA clone:001-019-G04, full insert sequence) (cDNA clone:001-030-E04, full insert sequence) (cDNA clone:J033022G11, full insert sequence) (60S ribosomal protein L22-2, putative, expressed) (BRI1-KD interacting protein 108)",3.60E-05,3.68E-05,3.25E-05,0.000160794,0.000164937,0.001173983,4.37E-05,3.77E-05,3.75E-05,0.000552203,0.000700416,0.000531289,0.00022404,0.000344374,0.000465345
gi|115453011|,"Os03g0349000 Os03g0349000 protein (cDNA clone:J013134K18, full insert sequence) (Nucleoporin interacting component, putative, expressed)",5.40E-06,1.66E-05,4.88E-06,4.83E-06,1.49E-05,3.53E-05,1.97E-05,2.84E-05,3.94E-05,1.46E-05,5.01E-06,2.35E-05,4.81E-06,4.70E-06,1.40E-05
gi|115453025|,"Os03g0350300 Os03g0350300 protein (cDNA clone:J033023B01, full insert sequence) (Nucleolar protein NOP5, putative, expressed) (Putative uncharacterized protein)",5.83E-05,7.67E-05,2.26E-05,7.45E-06,7.64E-06,7.77E-06,1.01E-05,8.74E-06,8.68E-06,7.52E-06,7.73E-06,7.24E-06,7.41E-06,7.25E-06,7.19E-06
gi|115453029|,"Os03g0351200 protein (Isoflavone reductase, putative, expressed) (Putative uncharacterized protein)",0.000301746,0.000407376,0.000119937,1.08E-05,5.54E-05,3.38E-05,0.000249618,1.27E-05,6.29E-05,3.27E-05,0.000100754,7.34E-05,3.22E-05,1.05E-05,5.21E-05
gi|115453035|,Superoxide dismutase [Cu-Zn] 1 (EC 1.15.1.1),3.43E-05,3.51E-05,0.000526803,0.001073725,0.001101386,0.00150389,0.000625976,0.000468035,0.000679037,0.001146504,0.001304502,0.001222335,0.000885423,0.000627165,0.000680668
gi|115453069|,Os03g0355600 protein (Fragment),8.97E-05,0.000113352,0.000100116,3.30E-05,6.29E-05,9.35E-05,9.63E-05,3.88E-05,8.25E-05,6.20E-05,6.36E-05,0.000105492,2.35E-05,4.14E-05,4.10E-05
gi|115453089|,Glutathione peroxidase,2.72E-05,2.78E-05,2.45E-05,2.43E-05,0.000124561,7.60E-05,9.91E-05,0.000142511,2.83E-05,7.36E-05,7.56E-05,0.000495642,2.42E-05,7.09E-05,2.34E-05
gi|115453099|,Os03g0359100 protein (Fragment),1.03E-05,1.05E-05,2.79E-05,4.61E-05,9.45E-06,9.61E-06,3.76E-05,1.08E-05,1.07E-05,9.31E-06,9.56E-06,8.96E-06,2.75E-05,4.49E-05,6.22E-05
gi|115453129|,"Os03g0363500 protein (Sugar transporter family protein, expressed)",9.28E-06,9.49E-06,4.19E-05,4.15E-05,2.55E-05,4.33E-05,3.39E-05,8.76E-05,4.83E-05,8.38E-06,2.58E-05,8.06E-06,5.78E-05,2.42E-05,5.60E-05
gi|115453303|,Non-specific lipid-transfer protein,0.000277678,0.000347113,0.000195099,0.000193143,0.000254725,0.000143895,0.000187669,0.00029143,0.000353581,2.79E-05,2.86E-05,2.68E-05,0.000356987,0.000188026,0.000186321
gi|115453317|,Proteasome subunit alpha type-2 (EC 3.4.25.1) (20S proteasome alpha subunit B) (20S proteasome subunit alpha-2),2.02E-05,2.07E-05,0.000237338,1.81E-05,1.85E-05,1.89E-05,0.000221275,0.000148476,0.000442164,9.13E-05,9.37E-05,0.000263464,5.40E-05,1.76E-05,1.74E-05
gi|115453345|,"Os03g0390000 protein (cDNA clone:001-040-C07, full insert sequence) (cDNA clone:J033045B01, full insert sequence) (40S ribosomal protein S6, putative, expressed) (Putative uncharacterized protein) (Ribosomal protein s6 RPS6-2)",0.000502795,0.000399969,0.000252334,0.000416342,0.000153744,0.000434254,0.000294507,0.000371342,1.94E-05,0.000958814,0.001364501,0.001051975,1.66E-05,0.000178337,0.000240982
gi|115453349|,"Os03g0390400 Os03g0390400 protein (cDNA clone:J013033A17, full insert sequence) (Cytochrome c oxidase subunit 6b) (Cytochrome c oxidase subunit 6b-1) (Cytochrome c oxidase subunit, putative, expressed) (Putative uncharacterized protein)",0.000468999,0.000253949,0.000174453,2.47E-05,2.53E-05,2.57E-05,3.36E-05,2.90E-05,2.87E-05,2.49E-05,2.56E-05,7.19E-05,2.46E-05,2.40E-05,2.38E-05
